full_site_address,Latitude,Longitude,nearby_traffic_lights_count,distance_nearest_traffic_light_1,distance_nearest_traffic_light_2,distance_nearest_traffic_light_3,distance_nearest_traffic_light_4,distance_nearest_traffic_light_5,distance_nearest_traffic_light_6,distance_nearest_traffic_light_7,distance_nearest_traffic_light_8,distance_nearest_traffic_light_9,distance_nearest_traffic_light_10
"RED ROCKET CAR WASH #2 , 2110 Redstone Rd SW , Huntsville , AL , 35803",34.6176307,-86.5687864,13,0.08790832547603947,0.22468473089822108,0.3158497613002726,0.7099186470747954,0.8900565357494659,0.9273623374072584,1.1211917921280867,1.1522394010364845,1.2976722991699794,1.5825634653046752
"RIVERHEAD TOYOTA CAR WASH , 1655 County Rd 58 , Riverhead , NY , 11901",40.9240907,-72.6984365,38,0.06251393875677057,0.11061049528413645,0.15306095726075694,0.2462755852594727,0.2701867537308715,0.41016213159129056,0.49428408670930346,0.712244045422084,0.7152487479986745,0.7226109520748751
"ROCK u0026 ROLL CW , 8320 W Judge Perez Dr , Chalmette , LA , 70043",29.9531318,-89.9797697,26,0.06267612908631602,0.09981942286268632,0.2818030688878095,0.3576353878577176,0.4607983336588657,0.6826158609912129,0.7019233630965671,0.7579684901179061,0.8540644987118331,0.9754903140621751
"RUSSELL SPEEDERS 2 , 311 W Main St , Stamford , CT , 6902",41.0493868,-73.5508394,123,0.05182360648965094,0.054672567424279304,0.12148450376055217,0.17089136118072015,0.19159518246746332,0.2465029512824255,0.25440964421488466,0.3223778120688328,0.3549000174201261,0.3744497551387662
"RUSSELL SPEEDERS AVON , 265 W Main St , Avon , CT , 6001",41.8121371,-72.8542401,31,0.05479445218366518,0.24649434451761423,0.3162587025184214,0.3996604652054655,0.5591888495440295,0.5985321535182159,0.6213304019380387,0.7536551226145606,0.7638171159602112,0.7686503897609357
"Radiant Apollo Beach , 6576 US Hwy 41 , Apollo Beach , FL , 33572",27.7731377,-82.3902847,6,0.3156966943585742,0.6503065435806664,1.1675061218471323,1.378591332807599,1.7172485407981957,1.869789331360335,,,,
"Radiant Auburndale , 2049 US-92 , Auburndale , FL , 33823",28.0573484,-81.8121995,15,0.07179470002358539,0.3140302658460031,0.3241447854453023,0.8882681777586358,1.1581179747337484,1.2317630536615622,1.318555571502253,1.437025286144169,1.4440144915938022,1.4573199932648597
"Radiant Habana , 2610 W Hillsborough Ave , Tampa , FL , 33614",27.9957939,-82.4862322,54,0.11259372546262168,0.14394686044392,0.2941260840830172,0.35394890387088235,0.4216148894580359,0.49483321174837397,0.6130937072508983,0.6212792447655408,0.7424165719702819,0.8878171070086656
"Radiant Land Ou0027 Lakes , 4230 Land Ou0027 Lakes Blvd , Land Ou0027 Lakes , FL , 34639",28.2424856,-82.4427769,3,1.074542959885723,1.4171809281366843,1.8791887769421425,,,,,,,
"Radiant Poinciana , 925 Cypress Pkwy , Kissimmee , FL , 34759",28.1481414,-81.4462145,10,0.16349995718815272,0.4280979690587172,0.5644985401571603,0.7992914230140373,1.132763783143089,1.2040447000996441,1.4878448003961382,1.630982530159316,1.7319143180446346,1.7677843496663697
"Radiant Spring Hill , 7104 Mariner Blvd , Spring Hill , FL , 34609",28.5308742,-82.5110397,11,0.06963775387897307,0.18704162801353091,0.3992151966662678,0.7056596896719755,1.0298792996969608,1.1835639665798798,1.4346614341852741,1.7057808980303109,1.7519549173690527,1.864463928950117
"Radiant Zephyrhills , 7575 Gall Blvd , Zephyrhills , FL , 33541",28.2677868,-82.1889848,11,0.23831002208665897,0.39932343903912504,0.6009570040924458,0.6907232813994545,1.108037225057203,1.1100010300928413,1.2317016592584216,1.3532946945354591,1.5224068639162316,1.6035321824234265
"Rainbow , 7427 S Rainbow Blvd , Las Vegas , NV , 89113",36.0538689,-115.2442838,30,0.14359765110001585,0.36988644371110585,0.4482854306169521,0.5242199037019452,0.590156963100517,0.8085600980564888,0.8679880537683877,0.9431658276964853,0.947909740407444,1.009233135663038
"Rancho Bernardo , 16757 Bernardo Center Dr , San Diego , CA , 92128",33.0179,-117.075225,59,0.04077133255966841,0.06786823139605974,0.15585282422399144,0.19506515241159128,0.30973375555636357,0.3113695671056817,0.33620676284245427,0.342791082957796,0.35845502225603654,0.4044777539843641
"Regina Auto Bath LLC , 115-05 BEACH CHANNEL DR , ROCKAWAY PARK , NY , 11694",40.5815484,-73.8374035,53,0.038339263971740124,0.07754608046473271,0.1193081239546511,0.17360369785785923,0.34613179187458787,0.35438272236257273,0.3733394405512981,0.3796120181415337,0.3951014695461751,0.44873797718666686
"Rev Express , 509 S Pleasantburg Dr , Greenville , SC , 29607",34.8290727,-82.3697232,67,0.08099388135976876,0.1986148069835532,0.21445658466603176,0.37596433786395955,0.48152392343551664,0.4986020249816818,0.5170319879029576,0.5797659014016859,0.6258588279113175,0.6514272907119087
"Richmond Hill 1 , 8990 Ford Ave , Richmond Hill , GA , 31324",31.9566868,-81.3244341,4,0.13600495011219593,0.8329854650972541,0.8947494930477428,1.6402267461412754,,,,,,
"Richmond Hill 2 , 1792 US-17 , Richmond Hill , GA , 31324",31.956986,-81.307186,5,0.24907947086874646,0.5547854440578907,0.8631542233449915,1.8762783576715345,1.9362003145353257,,,,,
"Ride Thru , 8016 Slauson Ave , Montebello , CA , 90640",33.9751242,-118.1223768,98,0.075784526464436,0.07687153793401062,0.24484021183826093,0.34927562778744703,0.4653380905897685,0.47854342436189595,0.492857866270513,0.5415892868590831,0.65991898382341,0.6936760336105959
"Rinse My Ride Cactus , 3510 W Cactus Rd , Phoenix , AZ , 85029",33.5969539,-112.1346964,54,0.056631122757167765,0.21299740980822862,0.4608364287237374,0.4619619811467158,0.5393047528106307,0.5425773708779134,0.8405453711914385,0.8859789106988358,0.9553375681884929,0.9601748054612514
"Rinse My Ride Glendale , 5515 N 59th Ave , Glendale , AZ , 85301",33.5170184,-112.1858919,57,0.02506383783585651,0.48784561375802377,0.5115967914591787,0.6851823387222448,0.7021424244477844,0.7118129552809036,0.7436178731691933,0.9178730941993903,0.9873411733105684,0.9911384424703594
"Rinse My Ride Union Hills , 515 E Union Hills Dr , Phoenix , AZ , 85024",33.6544363,-112.0672219,45,0.0983894673041293,0.4011617964798596,0.4844625671567163,0.5376989114214132,0.593827950752977,0.8974438543888614,0.9641342000569054,0.975578847677408,0.9844897804002192,1.019480550615469
"Rio Rancho , 1890 Abrazo Rd NE , Rio Rancho , NM , 87124",35.2643284,-106.6974622,15,0.05120870352176909,0.7079972911580221,0.962287357798413,1.1503367971496676,1.2226734295840542,1.260572542209985,1.3250164587146869,1.3405775976806815,1.4935697229523828,1.5589512858114123
"Rio Rancho North , 507 NM-528 NE , Rio Rancho , NM , 87144",35.2668562,-106.6276302,10,0.053858255719992545,0.7265242519885217,0.8254335875957777,0.9645100825642446,1.411578546216967,1.4772465170793623,1.7356599939909643,1.890473939489649,1.9061495015794776,1.9432393044962832
"Riptide Dallas , 1001 Dallas Cherryville Hwy , Dallas , NC , 28034",35.3153389,-81.189865,18,0.03240831494551118,0.07652685262910351,0.1802435418237494,0.21771904895523478,0.3209624304247644,0.4675935055155871,0.5331314281082051,0.5905774844828944,0.6431589002794775,0.6761933736589482
"Riptide Durham , 3639 Durham-Chapel Hill Blvd , Durham , NC , 27707",35.97045,-78.9507861,42,0.24384610081490385,0.28258196819152076,0.35631511682288775,0.3849500978808954,0.3890368092611724,0.4010027428822727,0.43063642786421785,0.5404884869272091,0.5760672423477773,0.6007239687293694
"Riptide Gastonia , 3711 E Franklin Blvd , Gastonia , NC , 28056",35.2572225,-81.1140765,41,0.09982969235707319,0.12382125188114668,0.32283900171443886,0.4575454152114728,0.5065865612258568,0.6011679366176131,0.6061429801600415,0.8296386312797877,0.8394498666072918,0.9765942368734347
"Riptide Morehead City , 3004 Arendell St , Morehead City , NC , 28557",34.7242844,-76.7442757,19,0.10456413211718021,0.2184486160003125,0.5071910210478284,0.5335994317588991,0.5568172739347488,0.5892825929940719,0.5896908768104008,0.7256147599153847,0.8335242132048727,1.4054971439328614
"Riptide Neuse , 13150 Falls of Neuse Rd , Raleigh , NC , 27614",35.9412871,-78.5612498,20,0.08788604566835974,0.1322141780783582,0.3153997992518021,0.4326226527174718,0.7696028084598323,0.8295537342425932,0.9257487568250176,0.950448835627476,0.9536935453190366,1.2472384519648918
"Riptide Northridge , 7110 Sandy Forks Rd , Raleigh , NC , 27615",35.8708646,-78.6229975,42,0.13462131616293782,0.21003941746779572,0.3056070335995964,0.4826807645918805,0.6161802931510644,0.6507061876989615,0.6846402118245258,0.6859067243320972,0.730216096773071,0.8558267456997628
"Riptide Portsmouth , 3335 Victory Blvd , Portsmouth , VA , 23701",36.799515,-76.3520072,39,0.07813262264021216,0.13406357255600188,0.34580808315880845,0.5896476274731896,0.5992983704023447,0.6653513579894814,0.8440048706571663,0.9606404978033285,0.9884660809603428,1.0440752031418739
"Riptide Richmond , 3025 Mechanicsville Turnpike , Richmond , VA , 23223",37.5679039,-77.4017741,25,0.1303274936710467,0.21552504769584843,0.3386686007749337,0.46259838304171763,0.7171861002639389,0.7231563264701246,0.7911010485150046,0.7950163216558465,0.80733178847401,0.9829666905286585
"Riptide Shallotte , 4447 Main St , Shallotte , NC , 28470",33.9841347,-78.366512,9,0.22514373298356682,0.43132330913646616,0.44081475925017394,0.6579426851911696,0.7103661536401837,1.1008354077854716,1.3584910438794857,1.712636945702752,1.7451508109384282,
"Riptide Spring Lake , 1101 N Bragg Blvd , Spring Lake , NC , 28390",35.1804403,-78.9818916,14,0.035135551716672986,0.20769525147633683,0.23841298423391058,0.8210789935503778,0.8723103718395011,0.8806843328096332,0.9613323050811131,0.9894483548013048,1.115915094822837,1.4520281933115713
"Riverside Ionia , 1370 S State Rd , Ionia , MI , 48846",42.9685416,-85.0698982,3,1.229460332409139,1.326230573596644,1.8641445725007888,,,,,,,
"Riverside Lowell , 1941 W Main St , Lowell , MI , 49331",42.931854,-85.3592788,6,0.19149673234042056,0.6099138349889504,0.8597699400035238,0.8896625858903907,1.0048301466035243,1.8478655078383277,,,,
"Road Runner Express #2 , 101 Market Center Way , Daleville , VA , 24083",37.4169786,-79.9111846,4,0.03723864170157941,0.29418269098902156,0.4984425215257902,1.417071772235129,,,,,,
"Road Runner Express , 7816 Timberlake Rd , Lynchburg , VA , 24502",37.351769,-79.2267214,33,0.08653043416249766,0.11584068384209113,0.5327188300786045,0.6731034546381912,0.6988311622573714,0.8127373128211302,0.8489166709809982,0.8516900807828558,0.8556209047949344,0.8945454090822272
"Roadrunner Express Menomonee Falls , N88W15382 Main St , Menomonee Falls , WI , 53051",43.1792396,-88.1008316,31,0.13849271227740645,0.16568419880987348,0.3331711212881455,0.3584333473371608,0.38089817035858975,0.41428657247036554,0.6015376002938516,0.6402265661467782,0.6561135582061133,0.6910301082424409
"Roadrunner Express Mukwonago , 811 S Rochester St , Mukwonago , WI , 53149",42.8556672,-88.3274265,10,0.19376112063224493,0.3219058400918991,0.4433546986449809,0.466235063590159,0.5651372691242615,0.6618462495175331,0.7795445815637418,1.37774289218238,1.6134973404734758,1.82296467833982
"Roadrunner Express New Berlin , 5275 S Moorland Rd , New Berlin , WI , 53151",42.9485381,-88.1097854,13,0.2748472819108473,0.5223196614129237,0.5459343202043304,0.6449683967283826,1.072267864766041,1.1352755983705354,1.3021201849887347,1.5190393588616449,1.7925160771958295,1.8464868340971856
"Rock N Roll Jupiter , 6751 W Indiantown Rd , Jupiter , FL , 33458",26.9350979,-80.1371909,13,0.05539977770015061,0.15477741837932324,0.18093972308013126,0.2193738229141741,0.3649987025172231,0.541040739494149,0.60877775098808,0.7484320320407423,1.0282134735967419,1.1809025112004885
"Rock N Roll Stuart , 1615 SE Decker Ave , Stuart , FL , 34994",27.1839168,-80.2417183,34,0.2542001465804379,0.2693908705078324,0.37940534828670924,0.5092619921553847,0.535672270607831,0.5432220048762223,0.5746589791267949,0.6510912077992994,0.6554048698789715,0.7327429804016369
"Rocket Wash Chapel Hill , 1207 M.L.K. Jr Blvd , Chapel Hill , NC , 27514",35.9470353,-79.059053,29,0.06818626122364209,0.16617149144059687,0.5475696780291903,0.5587139067971134,0.8345989127011388,0.9780321705600403,1.1615617577435509,1.2209138010180967,1.2346840981963871,1.309830663609327
"Rocket Wash Foothills , 3985 US-421 , Wilkesboro , NC , 28697",36.1493091,-81.2308643,3,0.04562463573993554,1.5057754425278573,1.9924026791018243,,,,,,,
"Rocket Wash Goldsboro 2 , 2115 Wayne Memorial Dr , Goldsboro , NC , 27534",35.3983615,-77.9641651,38,0.0534184988712975,0.11595785484511309,0.16723833477761393,0.33540087685848513,0.36654497885699205,0.4998802279018405,0.6340874756286267,0.7510028376569636,0.934029284502399,1.0012005227318754
"Rocket Wash Mebane , 211 Fieldale Rd , Mebane , NC , 27302",36.0759804,-79.2749994,21,0.09701163645090694,0.22386762130705595,0.323538339046961,0.3652999853546895,0.4290198158948124,0.4838103121346233,0.5029903618128138,0.6162431354183736,0.6740166300251026,0.9952575955839252
"Rocket Wash Rome , 694 Braves Blvd NE , Rome , GA , 30161",34.2837964,-85.1672328,38,0.14766053172903493,0.8639238868730484,0.8895665844691635,0.9294726992323558,0.9749310672546437,1.1990121026194815,1.2132972676885476,1.2788690874185118,1.3602801395741209,1.413887451475541
"Rocket Wash Wilkesboro , 1846 US-421 , Wilkesboro , NC , 28697",36.1506819,-81.1992276,11,0.22861127295078645,0.26525185134619195,0.5389411991731328,0.7929521858575621,0.9640767086608586,1.09700193759236,1.3617744596741632,1.4757091140315042,1.639944610472798,1.7979917326092034
"Rockmart , 1931 Nathan Dean Pkwy , Rockmart , GA , 30153",34.0092289,-85.0306115,9,0.10821615143080844,0.11962289238445865,0.7660977355452704,0.7753519207695275,0.9117896688390058,0.9473005631437371,1.0803486425142943,1.4119620223584008,1.9341041176050804,
"Rocks Edge , 116 Carmel Dr , King , NC , 27021",36.2624481,-80.365563,7,0.09987749659937104,0.20784824017601744,0.21178386120153245,0.2906276860904752,0.4421587107764071,1.2458961288383388,1.7289353392490432,,,
"Rogers - W Huntington Dr , 4203 W Huntington Dr , Rogers , AR , 72758",36.3125857,-94.1774616,28,0.1534676812208106,0.400462864875819,0.5014258579512946,0.5138890606784949,0.5515168451384181,0.6742023485514567,0.6881183028462357,0.7601118473144872,0.7775644831122979,0.7871394784022145
"Rogue Carwash , 819 SE Mill St , Grants Pass , OR , 97526",42.4311527,-123.318906,53,0.0446670721230544,0.05245918040949978,0.27638125018991494,0.5148411116022472,0.5326140685905582,0.5329904668981422,0.5386640561215128,0.5548717526675531,0.5671852499865354,0.5718764113127395
"Rolling Thunder , 800 E Main St , Palmyra , PA , 17078",40.312316,-76.585092,11,0.07407116711063226,0.10868345933642884,0.42172998781338494,0.6503696238440968,0.9333378394764374,1.1303879378445107,1.3178989559140109,1.5251852235849384,1.7048260223222165,1.732755052838637
"Rosecrans , 3342 Rosecrans St , San Diego , CA , 92110",32.7467969,-117.2086359,105,0.03793744516170691,0.23538270190152433,0.2530252572449307,0.2817903766010964,0.29235605394457076,0.3293522951920232,0.3636887101627785,0.3816879380644591,0.3968020596941194,0.40898781778851195
"Route 66 Car Wash , 1650 W Holt Ave , Pomona , CA , 91768",34.0613692,-117.7778743,73,0.05943356448496513,0.07126040911303994,0.24981804823623854,0.2649677053824726,0.3055730031073483,0.42036204511528796,0.47648482629940264,0.5026898153701747,0.5256692761414566,0.5299178651033238
"Royal Pines , 3454 Royal Pines Dr , Middleburg , FL , 32068",30.1588835,-81.8357776,4,0.06829736131393793,0.25604159445270963,1.800771227370744,1.8134876332899073,,,,,,
"Royal Splash Car Wash , 21 Cape Rd , Mendon , MA , 1756",42.0997802,-71.5037789,5,0.21547899300334372,1.719320932823243,1.783659301048585,1.8701535180741085,1.9863204618325092,,,,,
"Rub A Dub , 707 Taugenbaugh Blvd , Rifle , CO , 81650",39.5216905,-107.7771586,7,0.6311393542954389,0.7571987263663362,0.8782749049091626,1.0225805419389078,1.1367837969680736,1.4567328678117728,1.5931988002391262,,,
"Russellville - E Main St , 2610 E Main St , Russellville , AR , 72802",35.2778085,-93.1033689,22,0.03871426070494461,0.20400256492387195,0.32386291109601073,0.3809145334866379,0.5355056661005182,0.5879979743888865,0.965108022456746,0.9854236346809316,0.9865300766705893,0.9905727949651582
"SI Auto Bath Inc. , 1531 ARTHUR KILL RD , STATEN ISLAND , NY , 10312",40.562835,-74.1911297,87,0.2192652866478616,0.438519904481872,0.4505300895735555,0.5088155519003409,0.5346598507162387,0.5461976199721557,0.5644010208423781,0.5866018860638039,0.610404919129875,0.7119751238173134
"SIMPLY CLEAN CW (VALLEY CW) , 64 Pershing Dr , Ansonia , CT , 6401",41.3346732,-73.0831786,29,0.28112562635425514,0.38725260134922374,0.39742325252528404,0.4281598936470736,0.4319753077997702,0.44078391732289063,0.4525845737444328,0.5324001911592686,0.5328598824910166,0.6615406287640446
"SPARKLE AUTO WASH , 1635 E Florence Blvd , Casa Grande , AZ , 85122",32.878966,-111.7172926,24,0.18275490479490575,0.3198763255321744,0.38715043983553954,0.572256298989529,0.6203530915790774,0.6833177335360412,0.8179281721751785,1.0636141567659816,1.0685070007048028,1.0866067478513373
"SPARTA CAR WASH , 519 Lafayette Rd , Sparta Township , NJ , 7871",41.0774383,-74.6615066,5,0.11638706000205074,0.4496062035300503,1.2370935846933049,1.2430722546425286,1.5051906334703353,,,,,
"SPLASH AND DASH CAR WASH , 25 W Hwy 246 , Buellton , CA , 93427",34.6140642,-120.1943329,5,0.04941204691151563,0.23409681274981883,0.26355581154441243,0.3512897399600048,0.5122057724430426,,,,,
"SQUEAKY CLEAN CW 2 , 3931 Cerrillos Rd , Santa Fe , NM , 87507",35.6427019,-106.0134847,36,0.044423568285667014,0.25738187362119924,0.3010966586914303,0.3307945602201887,0.3926236481242084,0.515354345612814,0.5954985205269752,0.5973824371939982,0.630740566490043,0.695348062567821
"STEESE , 720 Old Steese Hwy , Fairbanks , AK , 99701",64.8515089,-147.6945971,51,0.043892019971874405,0.16623374666807142,0.19162022797363626,0.20253844915036878,0.2715765523701966,0.3727425375637434,0.38202910944121177,0.4175059633842804,0.47062203823282905,0.4930881420753884
"SUNSET CAR WASH , 1204 E Sunset Dr , Bellingham , WA , 98226",48.7721163,-122.4588421,106,0.0397656107478507,0.07994064773986766,0.080443659236701,0.16899298408266794,0.29889858227235344,0.38621730757477973,0.45133301874474546,0.45494584124986914,0.4971896007246049,0.599850182561889
"SUPER SPRAY , 1581 S Muskogee Ave , Tahlequah , OK , 74464",35.8956029,-94.9762402,20,0.27520715803738977,0.3664747669383224,0.3758664626701682,0.5267257825592165,0.571269366597555,0.5911821209893477,0.9103818628634301,1.0924324976424078,1.1085185501642802,1.2545742731289087
"SUPERIOR ALMEDA CAR WASH , 10126 Almeda Genoa Rd , Houston , TX , 77075",29.6271685,-95.2355721,29,0.08268803582145161,0.17220904202919923,0.30534492831046534,0.3647974133495476,0.43795018000509905,0.49376956100735653,0.6944924755296176,0.7675936340432696,0.8714421702851595,1.1008197094326815
"SUPERIOR FRY CAR WASH , 2205 Fry Rd , Katy , TX , 77449",29.7989295,-95.7190176,57,0.09156150796122284,0.24048905642587234,0.27805024453311183,0.3260143805808193,0.45356169393044754,0.4545478865283271,0.5458988728057219,0.605693758711901,0.6120765232776129,0.6958375014153438
"SUPERIOR MERMAID CAR WASH , 1750 NORTH PARK DRIVE , KINGWOOD , TX , 77339",30.0680683,-95.2282134,20,0.047897313718241595,0.563066328037913,0.7846000597518423,0.9929724465834397,1.1016036744553548,1.137812916490688,1.1527298139726558,1.164085397132417,1.187273972298153,1.2102296635822452
"SUPERIOR TOMBALL CARWASH , 27840 Tomball Pkwy , Tomball , TX , 77375",30.0797196,-95.6287169,25,0.17828194896050903,0.22150098828843057,0.26430662130466787,0.3326543077459426,0.5817071060042512,0.7000398871157949,0.7577877021141508,0.7735900207355342,0.8057067344665714,0.8123539273229516
"Safety Harbor , 1735 McMullen Booth Rd , Clearwater , FL , 33759",27.9842213,-82.708421,26,0.10678693406755549,0.45302260150890716,0.4898366370077723,0.9075987142084625,1.1217558374809706,1.281917981222821,1.330284084512647,1.3502505876466373,1.379043151916873,1.4791149609932484
"Saint Augustine , 520 S Ponce De Leon Blvd , St. Augustine , FL , 32084",29.8831802,-81.3252983,32,0.13653876858012176,0.20505929420776595,0.5404670920097013,0.5436961480622419,0.5591768429661617,0.6224812577312432,0.7098050489401427,0.7107326981649326,0.7869133586158067,0.9163684239372006
"Salt Lick , 297 Salt Lick Rd , St. Peters , MO , 63376",38.7990011,-90.6550622,36,0.08433579651105397,0.10160555351393638,0.191414468123691,0.3139466620945196,0.6196490424305067,0.9035246280830442,0.9522078270997555,1.0584519711222673,1.086559603336655,1.1154623332134734
"San Bernardino , 2122 W Highland Ave , San Bernardino , CA , 92407",34.1363603,-117.3362374,40,0.046977779153825235,0.10172435493681162,0.22202345054513264,0.29345102980536397,0.7822177190503661,0.8304575554769741,0.8796358660303127,0.9449015943812867,0.9737126959224334,0.9770119823522014
"San Jose 2 , 9826 San Jose Blvd , Jacksonville , FL , 32257",30.1993973,-81.6204269,20,0.028939967364079482,0.14666791853121589,0.28220858523068465,0.3125387658726802,0.47480122741584546,0.49146780991816835,0.50762672160842,0.7518247603841146,0.8622115952387035,0.9413761596216382
"San Sebastian , 4065 US-1 , St. Augustine , FL , 32084",29.9310918,-81.3301476,12,0.4540880303045309,0.7030958797846878,0.8245931137902617,1.035768264852621,1.0723720481080443,1.1388652153087757,1.2079568580493412,1.2997426410335222,1.4227861902185752,1.5690070512490724
"Santa Fe , 4410 Rodeo Rd , Santa Fe , NM , 87507",35.638209,-106.0127505,36,0.05821135371846917,0.2519476951826304,0.25497080672720046,0.27506096516425677,0.4430554863132635,0.46033826945034534,0.572157248358311,0.6835059523348427,0.707763010279357,0.7529444291484206
"Saratoga Honda , 3402 US-9 , Saratoga Springs , NY , 12866",43.057525,-73.7870143,39,0.3928084211620509,0.7083647099186992,0.7572336714312718,0.8647304645183197,1.035842215149187,1.0880084975531727,1.0886282600911437,1.1718058306755372,1.1877993435958296,1.2096048751678343
"Scarborough Car Wash , 1448 FM 66 , Waxahachie , TX , 75165",32.3740716,-96.8662375,8,0.9125726203223384,1.1880479897623926,1.3032682950855405,1.3405958141050216,1.3620054250118878,1.601696017248961,1.7568912745700325,1.8210317393980184,,
"Scrubadoo , 8050 Culebra Rd , San Antonio , TX , 78251",29.4657306,-98.6465099,50,0.06080153330956191,0.10206233876404378,0.15399610400891206,0.21696838647114336,0.3386801008689929,0.5860148945446056,0.6479641687448173,0.7906320507957136,0.8276894234265019,0.8481146367684145
"Seaford Car Wash , 3470 Merrick Rd , Seaford , NY , 11783",40.664755,-73.5023234,58,0.0511714801088679,0.09271338232529759,0.2352414024239,0.28753240189643736,0.3618152103326724,0.45706394310190107,0.5661922567914377,0.5752927173953478,0.5791597957646248,0.5995690437476163
"Seaway Car Wash North , 142 Heineberg Drive , Colchester , VT , 5446",44.53489,-73.249658,9,0.13981028192128875,0.8744336653716022,1.0163294595132635,1.3644526442780647,1.6022696681570552,1.7517950795531614,1.805672036793731,1.9556446560863296,1.9622696392376022,
"Seaway Car Wash South #2 , 1341 Shelburne Rd , South Burlington , VT , 5403",44.4322445,-73.2115366,27,0.08329179003457811,0.2641497820409834,0.35066534465106974,0.4505457739835386,0.5596186391200269,0.6472431451273425,0.6858756064724446,0.7396469062275106,0.8735183070286664,0.9069848072764563
"Seaway Car Wash South , 1341 Shelburne Rd , South Burlington , VT , 5403",44.4322445,-73.2115366,27,0.08329179003457811,0.2641497820409834,0.35066534465106974,0.4505457739835386,0.5596186391200269,0.6472431451273425,0.6858756064724446,0.7396469062275106,0.8735183070286664,0.9069848072764563
"Secaucus Car Wash , 200 Flanagan Way , Secaucus , NJ , 7094",40.7936427,-74.0594994,84,0.08118054383209737,0.12285698660931375,0.14823769934929473,0.2519115008736768,0.37671569592708687,0.40056412154457605,0.44338715524145644,0.46165754387080005,0.4691760649671664,0.49123917069409295
"Senatobia , 328 E Main St , Senatobia , MS , 38668",34.6197427,-89.9562586,1,0.13487547591735818,,,,,,,,,
"Shammyu0027s Unlimited Beach , 1025 W. Beach St. , Fort Worth , TX , 76111",32.7782902,-97.291176,37,0.04532165826075692,0.1877102228532719,0.27402543397669693,0.32941934762806646,0.6103424239300289,0.629852742214056,0.6723936548509296,0.7046793416055016,0.7886723326817476,0.8913710001434184
"Shammyu0027s Unlimited Davis , 5901 Davis Blvd , North Richland Hills , TX , 76180",32.8534943,-97.2136683,67,0.044040896899850725,0.3314289323719517,0.36583649577105076,0.5164655725131582,0.566744148038414,0.6430992739643554,0.6909397880657985,0.7252104786812383,0.7545611767579844,0.8127186903819992
"Shammyu0027s Unlimited Forest , 9262 Forest Lane , Dallas , TX , 75243",32.9085652,-96.7401233,83,0.13872326548858,0.19930954516638422,0.26198741758455424,0.30302526185017525,0.36014579634829225,0.3829532467312195,0.3912199182888199,0.4506708186455839,0.4677235805103707,0.5260987325104635
"Shammyu0027s Unlimited Haslet , 13052 N Saginaw Blvd , Fort Worth , TX , 76179",32.9649226,-97.4195196,4,0.20967147330614583,0.24591420129299305,0.37231080896097096,0.8070309173306388,,,,,,
"Shammyu0027s Unlimited McCart , 7200 McCart Ave , Fort Worth , TX , 76133",32.6383038,-97.3703479,32,0.22965829249291866,0.3255911213856364,0.3746205694342031,0.5638122775684291,0.5932010044002689,0.7167989977269228,0.7724792412599816,0.7987388932631884,0.8267002141241683,0.9254918912500412
"Sherwood - E Kiehl Ave , 3610 E Kiehl Ave , Sherwood , AR , 72120",34.8316898,-92.1924256,10,0.08365462154711487,0.23500608033929304,0.29613541635846014,0.576968150382401,0.7998453814815828,1.0437978754499901,1.298178454142272,1.3655151952809703,1.501614442386235,1.7222592343188334
"Shortman Car Wash , 1001 N Main St , Miami , OK , 74354",36.8867079,-94.8779151,10,0.08172245150905211,0.12897773774031174,0.33551114991296216,0.5240380739599144,0.8340346606697004,0.9128075284600813,1.0838194127028211,1.1085775398009488,1.228027308987851,1.7936822991103534
"Shortman Car Wash 2 , 5958 N Main St Rd , Joplin , MO , 64801",37.1421108,-94.5100893,6,0.6451810126718256,0.9561792715667404,0.961051640816756,1.9503223665580796,1.9621184426164344,1.9708289458645916,,,,
"Shortman Car Wash 3 , 1626 W 7th St , Joplin , MO , 64801",37.084232,-94.5324896,45,0.0777078046207143,0.28406549679841253,0.41765555785191183,0.47939773688628406,0.7443195638760561,0.8604901310867387,0.9095848329170215,0.9257469031306719,0.9650038837565247,0.9869159412088837
"Silver City , 1870 US-180 , Silver City , NM , 88061",32.7861869,-108.2554652,12,0.277156059036784,0.49592456141975944,0.6411207796744981,0.7644299062589173,0.8463475727900838,1.0946689776752905,1.2116404092183308,1.3264773174957885,1.3541756470519026,1.3684349369641253
"Slim Olson Car Wash , 2301 S Main St , Bountiful , UT , 84010",40.8645869,-111.8935807,36,0.21785308099988185,0.24023002757707776,0.36752101303419515,0.3683531823403067,0.4571835935627311,0.4581502693074397,0.4720390531267946,0.4878528766290496,0.5173792707988704,0.6161933014942818
"Smittyu0027s Car Wash Champaign , 1703 S Neil St , Champaign , IL , 61820",40.0957145,-88.2454626,67,0.08746865569655222,0.16592417282801408,0.1753244402041016,0.2667032944987776,0.3988452760996803,0.41413786893920557,0.4865959315476024,0.6582433674583458,0.661377847273357,0.6653983752466937
"Smittyu0027s Car Wash Corsicana , 3700 W TX-31 , Corsicana , TX , 75110",32.0690227,-96.400998,0,,,,,,,,,,
